id,name,category,duration_hours,cost,open_start,open_end,lat,lon,popularity,tags,source,needs_review
muni_3826,California St&7Th Ave Se-Fs/Bz,transport,0.3656195917458696,0.0,5.0,24.0,37.784819,-122.465432,3.372280727917713,"transport,muni,transit",muni_stops,True
muni_3869,California St&Jones St N-MI,transport,0.1,0.0,0.0,24.0,37.791472,-122.414121,3.5,"muni,transit,stop",base_pois,False
muni_3875,California St&Laurel St NE-NS/BZ,transport,0.1,0.0,0.0,24.0,37.786923,-122.449957,3.5,"muni,transit,stop",base_pois,False
muni_3881,California St&Mason St SW-NS,transport,0.1,0.0,0.0,24.0,37.791747,-122.410957,3.5,"muni,transit,stop",base_pois,False
muni_3892,California St&Presidio Ave NW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.787265,-122.446965,3.5,"muni,transit,stop",base_pois,False
muni_3893,California St&Presidio Ave SW-NS/BZ,transport,0.1,0.0,0.0,24.0,37.787212,-122.446931,3.5,"muni,transit,stop",base_pois,False
muni_3894,California St&Sansome St NE-NS,transport,0.1,0.0,0.0,24.0,37.793145,-122.400982,3.5,"muni,transit,stop",base_pois,False
muni_3900,California St&Stockton St S-Mi,transport,0.34911666207088565,0.0,5.0,24.0,37.792184,-122.407529,3.7747959984463275,"transport,muni,transit",muni_stops,True
rest_1240700-12-191,California Sweet Chicken,restaurant,1.5,44.6750973243421,11.0,22.0,37.792143,-122.4027495,4.2,"food,restaurant",base_pois,False
biz_1227695-07-191,Call Me Foodie,restaurant,1.338591443210814,32.96162530723018,8.0,22.0,37.72359,-122.453829,3.734701578873611,"restaurant,food services,west of twin peaks",registered_businesses,False
park_10379,Camp Mather,park,1.5,0.0,6.0,22.0,37.88160756,-119.85077279,4.0,"park,Family Camp",base_pois,False
biz_0334673-02-001,Cancun Restaurant #1,restaurant,1.402138074903554,19.233026902578786,8.0,22.0,37.781982,-122.410341,4.217528289683305,"restaurant,food services,south of market",registered_businesses,False
rest_1279014-06-211,Candlestick Park,restaurant,1.5,41.4794848220121,11.0,22.0,37.778593148,-122.39238458,4.2,"food,restaurant",base_pois,False
biz_0458938-01-001,Cantata Coffee Shop,restaurant,1.1617824577922657,43.87422898136737,8.0,22.0,37.76967,-122.4504945,4.376633128224457,"restaurant,food services,haight ashbury",registered_businesses,False
rest_1323154-02-231,Canteen (Break Room 19th Floor & Break Room 20th Floor),restaurant,1.5,35.012330625119084,11.0,22.0,37.786329,-122.3982495,4.2,"food,restaurant",base_pois,False
rest_1296514-02-221,Canteen @ Wework Salesforce Tower,restaurant,1.5,40.669377953193866,11.0,22.0,37.789938,-122.397111,4.2,"food,restaurant",base_pois,False
rest_1323186-02-231,Canteen(Break Roomn 24th Floor),restaurant,1.5,29.81153614223535,11.0,22.0,37.786329,-122.3982495,4.2,"food,restaurant",base_pois,False
biz_1246871-02-201,Canteen,restaurant,1.0027072736757872,28.325634275788214,8.0,22.0,37.780335,-122.4120285,4.558994531200444,"restaurant,food services,south of market",registered_businesses,False
rest_1301934-04-221,Capital One Cafe Managed By Eurest,restaurant,1.5,11.612540628519241,11.0,22.0,37.788687,-122.4038925,4.2,"food,restaurant",base_pois,False
rest_1285338-08-211,Carbon Grill,restaurant,1.5,42.48608019456949,11.0,22.0,37.783008,-122.4685575,4.2,"food,restaurant",base_pois,False
sfo_3354,Cargo Building - 612,airport,3.0769852062838954,0.0,0.0,24.0,37.62095140900004,-122.39870576299997,4.478291401833088,"airport,airport (sfo)",sfo_facilities,False
sfo_3392,Cargo Building - 944,airport,3.9333307409290574,0.0,0.0,24.0,37.63593384700005,-122.38986945099998,4.257889479070563,"airport,airport (sfo)",sfo_facilities,False
muni_4337,Cargo Way&3Rd St Ne-Ns/Sb,transport,0.16779220563697342,0.0,5.0,24.0,37.74606,-122.38695,3.2500038047974007,"transport,muni,transit",muni_stops,True
muni_4338,Cargo Way&3Rd St Se-Fs/Sb,transport,0.20218172085924013,0.0,5.0,24.0,37.74577,-122.38665,3.3377192195904355,"transport,muni,transit",muni_stops,True
park_86,Carl Larsen Park,park,1.5,0.0,6.0,22.0,37.73928981,-122.4759929,4.0,"park,Neighborhood Park or Playground",base_pois,False
biz_1028368-05-151,Carville Coffee Company,restaurant,1.4752073785262927,40.149397215727724,8.0,22.0,37.736325,-122.5057635,3.8773133657710956,"restaurant,food services,sunset/parkside",registered_businesses,False
biz_0455083-01-001,Casey'S Pizza Llc,restaurant,1.6261592858404692,45.75496565717534,8.0,22.0,37.785294,-122.443029,4.281936617487988,"restaurant,food services,pacific heights",registered_businesses,False
biz_1267030-01-211,Casita Vegana,restaurant,1.9873126199571438,10.884022907006743,8.0,22.0,37.620088997,-122.426738023,4.01195978298312,"restaurant,food services,nan",registered_businesses,False
muni_4313,Castro St&17Th St Se-Ns/Bz,transport,0.23660168649360216,0.0,5.0,24.0,37.76237,-122.43508,3.590889616265315,"transport,muni,transit",muni_stops,True
muni_4315,Castro St&18TH St SW-FS/BB,transport,0.1,0.0,0.0,24.0,37.760863,-122.435048,3.5,"muni,transit,stop",base_pois,False
muni_4316,Castro St&19TH St NW-NS/PS,transport,0.1,0.0,0.0,24.0,37.75939,-122.43491,3.5,"muni,transit,stop",base_pois,False
muni_4317,Castro St&19TH St SE-NS/PS,transport,0.1,0.0,0.0,24.0,37.75916,-122.43479,3.5,"muni,transit,stop",base_pois,False
muni_4322,Castro St&22Nd St Nw-Ns/Ps,transport,0.22093952395148345,0.0,5.0,24.0,37.75464,-122.43448,3.2305659104881843,"transport,muni,transit",muni_stops,True
muni_7290,Castro St&26TH St NW-NS/SB,transport,0.1,0.0,0.0,24.0,37.748201,-122.433893,3.5,"muni,transit,stop",base_pois,False
muni_4331,Castro St&Duboce Ave Se-Ns/Bz,transport,0.24282012187715674,0.0,5.0,24.0,37.76895,-122.43571,3.5840620615880927,"transport,muni,transit",muni_stops,True
biz_0453492-03-001,Cater2.Me,restaurant,1.58814634811407,30.459234439799584,8.0,22.0,37.775862,-122.418054,3.885654381254658,"restaurant,food services,south of market",registered_businesses,False
rest_1151693-06-171,Cater2u Sf LLC,restaurant,1.5,27.755292302741438,11.0,22.0,37.733481,-122.3878275,4.2,"food,restaurant",base_pois,False
rest_1277866-05-211,Cater4u,restaurant,1.5,28.993901622839186,11.0,22.0,37.781388,-122.42142,4.2,"food,restaurant",base_pois,False
park_159,Cayuga & Lamartine Mini Park,park,1.5,0.0,6.0,22.0,37.73034855,-122.4329585,4.0,"park,Mini Park",base_pois,False
park_15,Cayuga Playground,park,1.5,0.0,6.0,22.0,37.71389148,-122.45035425,4.0,"park,Neighborhood Park or Playground",base_pois,False
sfo_3393,Ccsf San Francisco City College - 928A,airport,3.3581502319736387,0.0,0.0,24.0,37.63596388000008,-122.38307846599996,4.319616053836518,"airport,airport (sfo)",sfo_facilities,False
sfo_3391,Ccsf San Francisco City College - 928,airport,3.0515241509901383,0.0,0.0,24.0,37.63576999700007,-122.38343023099998,4.396416498872022,"airport,airport (sfo)",sfo_facilities,False
biz_1146225-05-171,Cease & Desist,restaurant,1.4235853482947864,20.71076350726398,8.0,22.0,37.759707,-122.41881,4.0841388465936515,"restaurant,food services,mission",registered_businesses,False
biz_0463965-01-001,Cece'S Corn Dog Circus,restaurant,1.765024405178043,23.24933546276064,8.0,22.0,37.775763,-122.463126,4.006372484621651,"restaurant,food services,inner richmond",registered_businesses,False
biz_1079841-06-161,Celias No 1 Restaurant,restaurant,1.1930251895393706,34.16215470614412,8.0,22.0,37.760247,-122.505219,4.1957908190666435,"restaurant,food services,sunset/parkside",registered_businesses,False
biz_1008809-10-141,Cen Shi Bi Fu Chinese Medical Services,restaurant,1.38933400559165,18.591784786968972,8.0,22.0,37.793511,-122.407668,4.379337114402169,"restaurant,food services,chinatown",registered_businesses,False
sfo_3419,Central Parking Garage - 195,airport,2.971315911138067,0.0,0.0,24.0,37.61635278500006,-122.38612458699998,4.389197543275997,"airport,airport (sfo)",sfo_facilities,False
muni_7750,Cesar Chavez St&Florida St Ne-Ns/Bb,transport,0.3495019637211465,0.0,5.0,24.0,37.748374,-122.409558,3.919392362468853,"transport,muni,transit",muni_stops,True
muni_7751,Cesar Chavez St&Harrison St NE-NS/BZ,transport,0.1,0.0,0.0,24.0,37.748339,-122.41138,3.5,"muni,transit,stop",base_pois,False
muni_3936,Cesar Chavez St&South Van Ness Ave NE-NS/BB,transport,0.1,0.0,0.0,24.0,37.748305,-122.415756,3.5,"muni,transit,stop",base_pois,False
muni_7592,Cesar Chavez St&Valencia St SE-FS/BB,transport,0.1,0.0,0.0,24.0,37.748056,-122.420064,3.5,"muni,transit,stop",base_pois,False
rest_1322197-01-231,Ceviche 19,restaurant,1.5,28.031521847450048,11.0,22.0,37.760094,-122.418819,4.2,"food,restaurant",base_pois,False
biz_1366848-07-241,Chaa Roen Pohn,restaurant,1.6794508332959412,14.198105610557857,8.0,22.0,37.738881,-122.4804195,4.713636273655195,"restaurant,food services,sunset/parkside",registered_businesses,False
biz_1183519-03-181,Chaha,restaurant,1.985621101512008,49.53053405382591,8.0,22.0,37.776276,-122.396517,4.386818012785864,"restaurant,food services,south of market",registered_businesses,False
rest_1230459-08-191,Chaitip Purnindu,restaurant,1.5,35.51961866465104,11.0,22.0,37.78488,-122.414985,4.2,"food,restaurant",base_pois,False
rest_1066725-05-161,Chaska Deli Coffee,restaurant,1.5,19.35939822700626,11.0,22.0,37.74915,-122.418513,4.2,"food,restaurant",base_pois,False
rest_1147560-05-171,Cheese Steak On Clay,restaurant,1.5,34.04065355073445,11.0,22.0,37.79433,-122.403978,4.2,"food,restaurant",base_pois,False
rest_1125487-10-161,Chef Li's Cafe,restaurant,1.5,14.532799165001634,11.0,22.0,37.72719,-122.403762,4.2,"food,restaurant",base_pois,False
muni_3971,Chenery St&Miguel St S-NS/PS,transport,0.1,0.0,0.0,24.0,37.73714,-122.42775,3.5,"muni,transit,stop",base_pois,False
muni_3972,Chenery St&Miguel St W-Fs/Ps,transport,0.3189371278901424,0.0,5.0,24.0,37.73711,-122.42792,3.5016836335254053,"transport,muni,transit",muni_stops,True
muni_3973,Chenery St&Natick St SW-NS/PS,transport,0.1,0.0,0.0,24.0,37.73458,-122.43191,3.5,"muni,transit,stop",base_pois,False
muni_3974,Chenery St&Randall St NW-NS/PS,transport,0.1,0.0,0.0,24.0,37.739929,-122.425692,3.5,"muni,transit,stop",base_pois,False
park_152,Chestnut & Kearny Open Space,park,1.5,0.0,6.0,22.0,37.80464044,-122.40711737,4.0,"park,Mini Park",base_pois,False
muni_3940,Chestnut St&Divisadero St NE-NS/BZ,transport,0.1,0.0,0.0,24.0,37.800051,-122.442746,3.5,"muni,transit,stop",base_pois,False
muni_3942,Chestnut St&Fillmore St SW-NS/BZ,transport,0.1,0.0,0.0,24.0,37.800738,-122.436371,3.5,"muni,transit,stop",base_pois,False
muni_7856,Chestnut St&Gough St Sw-Ns/Bz,transport,0.1550646900044365,0.0,5.0,24.0,37.801825,-122.428104,3.2765609154263817,"transport,muni,transit",muni_stops,True
muni_3947,Chestnut St&Laguna St NW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.801486,-122.431475,3.5,"muni,transit,stop",base_pois,False
muni_3952,Chestnut St&Pierce St Nw-Fs/Bz,transport,0.3395004412833366,0.0,5.0,24.0,37.800506,-122.439352,3.3441927041384663,"transport,muni,transit",muni_stops,True
muni_3959,Chestnut St&Webster St SW-NS/BZ,transport,0.1,0.0,0.0,24.0,37.800951,-122.434697,3.5,"muni,transit,stop",base_pois,False
muni_3960,Chicago Way&Cordova St E-FS/PS,transport,0.1,0.0,0.0,24.0,37.70887,-122.434222,3.5,"muni,transit,stop",base_pois,False
muni_3962,Chicago Way&Naylor St N-NS/PS,transport,0.1,0.0,0.0,24.0,37.709834,-122.432435,3.5,"muni,transit,stop",base_pois,False
biz_1272778-03-211,Chicano Nuevo,restaurant,1.9297682501350732,15.651481126958872,8.0,22.0,37.714266,-122.4370125,4.366458274451679,"restaurant,food services,excelsior",registered_businesses,False
biz_1333206-05-231,Chicano Nuevo,restaurant,1.1278823843523162,30.47216961726285,8.0,22.0,37.742922,-122.421294,4.004702243463249,"restaurant,food services,bernal heights",registered_businesses,False
biz_1118356-09-161,Chicken'Licious Noodle,restaurant,1.776648435888716,42.11705820919388,8.0,22.0,37.77993,-122.481675,4.456128168856672,"restaurant,food services,outer richmond",registered_businesses,False
biz_1260176-09-201,Chicken,restaurant,1.9439471258625964,33.51657969726015,8.0,22.0,37.73682,-122.40531,4.032038065059699,"restaurant,food services,bayview hunters point",registered_businesses,False
biz_1212085-02-191,Chilifruit,restaurant,1.7622513483035116,45.224401612381385,8.0,22.0,37.784997,-122.405688,4.46237465146583,"restaurant,food services,south of market",registered_businesses,False
biz_1215254-03-191,Chillo,restaurant,1.138580551442463,30.346427726661307,8.0,22.0,37.719718017,-122.149949978,4.37437207798025,"restaurant,food services,nan",registered_businesses,False
rest_1216474-03-191,Chinatown Restaurant Time Honored Association,restaurant,1.5,23.408580826771654,11.0,22.0,37.795392,-122.4059985,4.2,"food,restaurant",base_pois,False
landmark_027,Chinatown,shopping,1.4252811498988438,0.0,6.0,22.0,37.7941,-122.4078,4.584968840298176,"shopping,neighborhood,culture,food,chinese",sf_landmarks_curated,False
biz_1169158-11-171,Choco Kebab San Francisco,restaurant,1.8286478479269954,19.099371729174614,8.0,22.0,37.805508,-122.4319545,4.157603406875678,"restaurant,food services,marina",registered_businesses,False
rest_1240409-12-191,Chubby Noodle,restaurant,1.5,14.135679313099699,11.0,22.0,37.799775,-122.4085635,4.2,"food,restaurant",base_pois,False
biz_0424545-01-001,Chug Pub,restaurant,1.8812332156717089,32.29827682729551,8.0,22.0,37.765152,-122.4781425,4.124922935440922,"restaurant,food services,sunset/parkside",registered_businesses,False
muni_3981,Chumasero Dr&Font Blvd W-Fs/Sb,transport,0.19692898061243969,0.0,5.0,24.0,37.714954,-122.473135,3.4794185804518167,"transport,muni,transit",muni_stops,True
muni_7805,Chumasero Dr&Galindo Ave N/Fs-Sb,transport,0.2536885560404937,0.0,5.0,24.0,37.714151,-122.473158,3.3880333970558847,"transport,muni,transit",muni_stops,True
muni_3984,Church St&16TH St NW-NS/SI,transport,0.1,0.0,0.0,24.0,37.764621,-122.428722,3.5,"muni,transit,stop",base_pois,False
muni_3985,Church St&16Th St Se-Ns/Si,transport,0.20945884622044778,0.0,5.0,24.0,37.764382,-122.428609,3.7189138829633253,"transport,muni,transit",muni_stops,True
muni_3995,Church St&24TH St NW-NS/SI,transport,0.1,0.0,0.0,24.0,37.7518,-122.427497,3.5,"muni,transit,stop",base_pois,False
muni_8156,Church St&26TH St NW-NS/PS,transport,0.1,0.0,0.0,24.0,37.748603,-122.427261,3.5,"muni,transit,stop",base_pois,False
muni_4005,Church St&Duboce Ave Nw-Ns/Bz,transport,0.17047997104633192,0.0,5.0,24.0,37.769499,-122.429167,3.4103481616153424,"transport,muni,transit",muni_stops,True
muni_8059,Church St&Market St SW-FS/SI,transport,0.1,0.0,0.0,24.0,37.767286,-122.429053,3.5,"muni,transit,stop",base_pois,False
rest_1375871-12-241,Churros Cup & Coffee,restaurant,1.5,29.026621338015627,11.0,22.0,37.726650982,-122.365663034,4.2,"food,restaurant",base_pois,False
rest_1325256-02-231,Chuy's Fiestas Taqueria,restaurant,1.5,31.998056161457548,11.0,22.0,37.787823,-122.4136755,4.2,"food,restaurant",base_pois,False
muni_5784,City College Pedestrian Bridge N-Mb,transport,0.22005752719928445,0.0,5.0,24.0,37.72304,-122.451448,3.293973375183999,"transport,muni,transit",muni_stops,True
park_11559,City Hall,park,1.5,0.0,6.0,22.0,37.77914173,-122.41926539,4.0,"park,Other Non-Park Property",base_pois,False
biz_1328913-03-231,City View Restaurant,restaurant,1.2412934516895302,15.488875890065671,8.0,22.0,37.794852,-122.405859,4.256072349854231,"restaurant,food services,chinatown",registered_businesses,False
muni_4335,Cityview Way&Knollview Way NW-FS/SB,transport,0.1,0.0,0.0,24.0,37.748898,-122.451377,3.5,"muni,transit,stop",base_pois,False
muni_4032,Clarendon Ave&Clarendon Woods Se-Fs,transport,0.23983475849084718,0.0,5.0,24.0,37.75171,-122.45839,3.283575454779559,"transport,muni,transit",muni_stops,True
muni_4033,Clarendon Ave&Galewood Circle E-Mb,transport,0.2138022248997704,0.0,5.0,24.0,37.753074,-122.455858,3.5997758013245633,"transport,muni,transit",muni_stops,True
muni_4035,Clarendon Ave&Olympia Way N-FS/SB,transport,0.1,0.0,0.0,24.0,37.751628,-122.456178,3.5,"muni,transit,stop",base_pois,False
biz_1300542-03-221,Classie Cocktails,restaurant,1.9697937077507195,15.921787435056695,8.0,22.0,37.733796,-122.394879,4.219654417382947,"restaurant,food services,bayview hunters point",registered_businesses,False
biz_1275236-04-211,Claws Of Mantis,restaurant,1.6777086144544695,37.35256388415645,8.0,22.0,37.784511,-122.4141435,4.041296709007136,"restaurant,food services,tenderloin",registered_businesses,False
muni_4016,Clay St&Franklin St SW-NS/BZ,transport,0.1,0.0,0.0,24.0,37.791907,-122.424463,3.5,"muni,transit,stop",base_pois,False
muni_4019,Clay St&Hyde St Sw-Ns/Bz,transport,0.3293798831689042,0.0,5.0,24.0,37.792756,-122.417899,3.310033018663771,"transport,muni,transit",muni_stops,True
muni_4020,Clay St&Jones St Sw-Ns/Bz,transport,0.3790329219775067,0.0,5.0,24.0,37.793173,-122.414616,3.9147242919028282,"transport,muni,transit",muni_stops,True
muni_4022,Clay St&Larkin St Sw-Ns/Bz,transport,0.18100495382747386,0.0,5.0,24.0,37.792526,-122.419589,3.5494329941777893,"transport,muni,transit",muni_stops,True
muni_4024,Clay St&Mason St SE-FS/BZ,transport,0.1,0.0,0.0,24.0,37.793653,-122.410823,3.5,"muni,transit,stop",base_pois,False
muni_4027,Clay St&Powell St Sw-Ns/Bz,transport,0.3953155626859972,0.0,5.0,24.0,37.793826,-122.409591,3.5973263477761024,"transport,muni,transit",muni_stops,True
muni_4029,Clay St&Stockton St SE-FS/BZ,transport,0.1,0.0,0.0,24.0,37.794082,-122.407561,3.5,"muni,transit,stop",base_pois,False
muni_4031,Clay St&Van Ness Ave Sw-Ns/Bz,transport,0.3392340839856398,0.0,5.0,24.0,37.792106,-122.422913,3.313451311610738,"transport,muni,transit",muni_stops,True
muni_4082,Clayton St&Parnassus Ave NW-NS/PS,transport,0.1,0.0,0.0,24.0,37.765226,-122.447757,3.5,"muni,transit,stop",base_pois,False
biz_1140570-03-171,Clement Street Bar & Grill,restaurant,1.909051019798284,47.82148102914693,8.0,22.0,37.783062,-122.4668565,4.0217382295771715,"restaurant,food services,inner richmond",registered_businesses,False
muni_8000,Clipper Cove Way&Treasure Island Rd SE-FS/BZ,transport,0.1,0.0,0.0,24.0,37.81606,-122.370979,3.5,"muni,transit,stop",base_pois,False
muni_8067,Clipper St&Grand View Ave N-NS/PS,transport,0.1,0.0,0.0,24.0,37.748291,-122.442452,3.5,"muni,transit,stop",base_pois,False
park_135193,Clipper Terr Comm. Garden,park,1.5,0.0,6.0,22.0,37.74784807,-122.4431957,4.0,"park,Community Garden",base_pois,False
sfo_3456,Cng Filling Station - 947B,airport,3.2793423719657313,0.0,0.0,24.0,37.638454645000024,-122.39131965299998,4.502172959339342,"airport,airport (sfo)",sfo_facilities,False
biz_1293891-12-211,Cody'S Spot,restaurant,1.533358587514701,21.578863906746754,8.0,22.0,37.780677,-122.404158,4.114288836772541,"restaurant,food services,south of market",registered_businesses,False
biz_1396586-08-251,Coffee Bar Parnassus,restaurant,1.192941736493482,25.777516060339536,8.0,22.0,37.764189,-122.4560925,3.6609979984851555,"restaurant,food services,inner sunset",registered_businesses,False
rest_1203310-10-181,Coffee Bar,restaurant,1.5,29.409632610536647,11.0,22.0,37.792134,-122.4045495,4.2,"food,restaurant",base_pois,False
rest_1309660-07-221,Coffee Cultures,restaurant,1.5,42.194629559509366,11.0,22.0,37.795176756,-122.403292035,4.2,"food,restaurant",base_pois,False
biz_1110238-08-161,Coffee Pilgrimage,restaurant,1.0009899939263862,10.935663856088008,8.0,22.0,37.800594,-122.413617,4.3949674031306944,"restaurant,food services,russian hill",registered_businesses,False
landmark_016,Coit Tower,landmark,1.3861676896891928,9.0,6.0,22.0,37.8024,-122.4058,4.532691046977886,"landmark,tower,viewpoint,telegraph hill",sf_landmarks_curated,False
muni_7282,Cole St& Carl St Nw-Ns/Ps,transport,0.3934160182933346,0.0,5.0,24.0,37.765914,-122.450066,3.601782450802069,"transport,muni,transit",muni_stops,True
muni_4088,Cole St&17TH St NW-NS/SB,transport,0.1,0.0,0.0,24.0,37.761711,-122.449212,3.5,"muni,transit,stop",base_pois,False
muni_4092,Cole St&Carl St SW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.76556,-122.44996,3.5,"muni,transit,stop",base_pois,False
muni_4097,Cole St&Parnassus Ave SE-NS/PS,transport,0.1,0.0,0.0,24.0,37.76477,-122.44971,3.5,"muni,transit,stop",base_pois,False
park_34,Coleridge Mini Park,park,1.5,0.0,6.0,22.0,37.74441806,-122.41965561,4.0,"park,Neighborhood Park or Playground",base_pois,False
rest_1248354-03-201,Collina,restaurant,1.5,39.62799365593516,11.0,22.0,37.795338,-122.418081,4.2,"food,restaurant",base_pois,False
park_137,Collis P. Huntington Park,park,1.5,0.0,6.0,22.0,37.79216622,-122.4121807,4.0,"park,Civic Plaza or Square",base_pois,False
muni_4104,Columbus Ave&Chestnut St Se-Ns,transport,0.3321484106344747,0.0,5.0,24.0,37.80341,-122.414586,3.275495561646449,"transport,muni,transit",muni_stops,True
muni_4105,Columbus Ave&Filbert St W-NS/BZ,transport,0.1,0.0,0.0,24.0,37.801188,-122.411605,3.5,"muni,transit,stop",base_pois,False
muni_4108,Columbus Ave&Green St E-NS/BZ,transport,0.1,0.0,0.0,24.0,37.799386,-122.408723,3.5,"muni,transit,stop",base_pois,False
muni_4120,Columbus Ave&Union St NW-NS/BZ,transport,0.1,0.0,0.0,24.0,37.800384,-122.410505,3.5,"muni,transit,stop",base_pois,False
biz_1147382-05-171,Compass Group Usa/Zenefits,restaurant,1.532740427337878,32.18445419705429,8.0,22.0,37.785480981,-122.39659024,3.9607908217800887,"restaurant,food services,financial district/south beach",registered_businesses,False
biz_1378460-01-251,Compass Intuit Br1,restaurant,1.3438159689243712,24.172201182049566,8.0,22.0,37.788273,-122.396094,4.3316745105261445,"restaurant,food services,financial district/south beach",registered_businesses,False
biz_1220976-05-191,"Compass One, Llc-Visa Connected Cafe",restaurant,1.1397875904698682,26.21530657991542,8.0,22.0,37.793988,-122.3950005,4.141041439046455,"restaurant,food services,financial district/south beach",registered_businesses,False
biz_1345271-10-231,Compass@Linkedin 4Th Floor,restaurant,1.0915598343705688,23.52008398192391,8.0,22.0,37.786329,-122.3982495,4.117970207200015,"restaurant,food services,financial district/south beach",registered_businesses,False
park_171700,Connecticut Friendship Garden,park,1.5,0.0,6.0,22.0,37.75740481,-122.39730975,4.0,"park,Community Garden",base_pois,False
muni_4123,Connecticut St&17TH St SE-NS/SB,transport,0.1,0.0,0.0,24.0,37.76498,-122.397661,3.5,"muni,transit,stop",base_pois,False
muni_4127,Connecticut St&19TH St SE-NS/PS,transport,0.1,0.0,0.0,24.0,37.76115,-122.39733,3.5,"muni,transit,stop",base_pois,False
muni_4130,Connecticut St&26TH St SW-FS/SB,transport,0.1,0.0,0.0,24.0,37.751028,-122.396488,3.5,"muni,transit,stop",base_pois,False
sfo_3457,Consolidated Administration Campus - 674,airport,3.8118309239477615,0.0,0.0,24.0,37.62292066200007,-122.39844214199996,4.360984124794525,"airport,airport (sfo)",sfo_facilities,False
rest_1356023-03-241,Constance Tea,restaurant,1.5,11.81498409596524,11.0,22.0,37.775907,-122.4965385,4.2,"food,restaurant",base_pois,False
biz_1301915-04-221,Constellation Culinary Group At Cooley Floor 20 And 21 Microkitchens,restaurant,1.3927100585609238,11.160993079015565,8.0,22.0,37.782079308,-122.388432556,3.91700338998076,"restaurant,food services,financial district/south beach",registered_businesses,False
landmark_008,Contemporary Jewish Museum,museum,2.0140704641324336,16.0,9.0,17.0,37.787,-122.4041,4.557370428865902,"museum,jewish,culture,contemporary",sf_landmarks_curated,False
biz_1313263-08-221,Cookingnstyle Llc,restaurant,1.580240216742943,41.30912007772655,8.0,22.0,37.73772,-122.422239,4.177282267593509,"restaurant,food services,bernal heights",registered_businesses,False
biz_1307355-06-221,Corazon Mexicano,restaurant,1.445265465999388,43.411200645043216,8.0,22.0,37.776582,-122.4026145,3.484620407474832,"restaurant,food services,south of market",registered_businesses,False
muni_4175,Corbett Ave&Danvers St W-FS/SB,transport,0.1,0.0,0.0,24.0,37.761327,-122.444078,3.5,"muni,transit,stop",base_pois,False
muni_4180,Corbett Ave&Hattie St SW-NS/SB,transport,0.1,0.0,0.0,24.0,37.76161,-122.44112,3.5,"muni,transit,stop",base_pois,False
muni_4181,Corbett Ave&Hopkins Ave N-NS/PS,transport,0.1,0.0,0.0,24.0,37.752869,-122.443815,3.5,"muni,transit,stop",base_pois,False
muni_4182,Corbett Ave&Iron Aly W-NS/PS,transport,0.1,0.0,0.0,24.0,37.75783,-122.444743,3.5,"muni,transit,stop",base_pois,False
muni_4183,Corbett Ave&Mars St S-Ns/Sb,transport,0.3365260580178753,0.0,5.0,24.0,37.760542,-122.44425,3.438278536043179,"transport,muni,transit",muni_stops,True
muni_4186,Corbett Ave&Romain St E-NS/SB,transport,0.1,0.0,0.0,24.0,37.755483,-122.442795,3.5,"muni,transit,stop",base_pois,False
muni_4187,Corbett Ave&Romain St S-FS/SB,transport,0.1,0.0,0.0,24.0,37.755349,-122.44283,3.5,"muni,transit,stop",base_pois,False
biz_1133563-01-171,Core Kitchen,restaurant,1.6387309128973808,39.21054912995712,8.0,22.0,37.781892,-122.4113355,3.943705201388956,"restaurant,food services,tenderloin",registered_businesses,False
park_80,Corona Heights Park,park,1.5,0.0,6.0,22.0,37.76498176,-122.43881015,4.0,"park,Neighborhood Park or Playground",base_pois,False
muni_4147,Cortland Ave&Bradford St N-Mb/Ps,transport,0.2685140539819538,0.0,5.0,24.0,37.739791,-122.409746,3.8073312328288536,"transport,muni,transit",muni_stops,True
muni_7213,Cortland Ave&Bronte St SW-NS/PS,transport,0.1,0.0,0.0,24.0,37.739711,-122.41017,3.5,"muni,transit,stop",base_pois,False
muni_4149,Cortland Ave&Elsie St N-FS/BZ,transport,0.1,0.0,0.0,24.0,37.73992,-122.41997,3.5,"muni,transit,stop",base_pois,False
muni_4155,Cortland Ave&Hilton St NW-FS/BZ,transport,0.1,0.0,0.0,24.0,37.739692,-122.40781,3.5,"muni,transit,stop",base_pois,False
muni_4159,Cortland Ave&Prentiss St SW-NS/PS,transport,0.1,0.0,0.0,24.0,37.73957,-122.41211,3.5,"muni,transit,stop",base_pois,False
biz_1192488-06-181,"Cosmopolitan Of Ca, Llc",restaurant,1.2348401632592312,13.38305524602964,8.0,22.0,37.789938,-122.397111,3.9454211169096856,"restaurant,food services,financial district/south beach",registered_businesses,False
park_199,Coso & Precita Mini Park,park,1.5,0.0,6.0,22.0,37.74624859,-122.41813353,4.0,"park,Mini Park",base_pois,False
park_127,Cottage Row Mini Park,park,1.5,0.0,6.0,22.0,37.78656476,-122.43232104,4.0,"park,Neighborhood Park or Playground",base_pois,False
rest_1295101-01-221,Cousins Maine Lobster,restaurant,1.5,26.006768678679176,11.0,22.0,37.805508,-122.4319545,4.2,"food,restaurant",base_pois,False
rest_0952180-01-001,Cove Cafe,restaurant,1.5,30.764587214623514,11.0,22.0,37.761894,-122.4354285,4.2,"food,restaurant",base_pois,False
park_110,Cow Hollow Playground,park,1.5,0.0,6.0,22.0,37.79734341,-122.44486464,4.0,"park,Neighborhood Park or Playground",base_pois,False
